postNum,recordId,occurrenceIndex,fullSentence,directivePhrase,religiousSegment,lineIndex,authorshipState,sourceType,originalPostNum,ruling,religious
"2984","2984#2","2","THINK C_A INSTALL CAMPAIGN US HOUSE & SENATE INFILTRATION.","THINK C_A INSTALL CAMPAIGN US HOUSE & SENATE INFILTRATION.","","42","Q_AUTHORED_CURRENT_POST","q_post_body","","KEEP_Q_DIRECTIVE","false"
"2987","2987#0","0",">Return Power Back to the People",">Return Power Back to the People","","2","QUOTED_OR_EMBEDDED","QUOTED_ANONYMOUS_POST","","REMOVE_QUOTED_OR_THIRD_PARTY","false"
"2988","2988#0","0","Define 'Lifelog' [DARPA].","Define 'Lifelog' [DARPA].","","1","Q_AUTHORED_CURRENT_POST","q_post_body","","KEEP_Q_DIRECTIVE","false"
"2988","2988#1","1","Define 'FB'.","Define 'FB'.","","3","Q_AUTHORED_CURRENT_POST","q_post_body","","KEEP_Q_DIRECTIVE","false"
"2988","2988#2","2","Compare & Contrast.","Compare & Contrast.","","5","Q_AUTHORED_CURRENT_POST","q_post_body","","KEEP_Q_DIRECTIVE","false"
"2989","2989#0","0","Define 'Black Budget'.","Define 'Black Budget'.","","11","Q_AUTHORED_CURRENT_POST","q_post_body","","KEEP_Q_DIRECTIVE","false"
"299","299#0","0","Expand your thinking.","Expand your thinking.","","14","Q_AUTHORED_CURRENT_POST","q_post_body","","KEEP_Q_DIRECTIVE","false"
"2990","2990#0","0","Expand your thinking.","Expand your thinking.","","1","Q_AUTHORED_CURRENT_POST","q_post_body","","KEEP_Q_DIRECTIVE","false"
"2990","2990#1","1","Expand your thinking further.","Expand your thinking further.","","3","Q_AUTHORED_CURRENT_POST","q_post_body","","KEEP_Q_DIRECTIVE","false"
"2993","2993#0","0","ASK YOURSELF A VERY SIMPLE QUESTION, WOULD YOU RELEASE (GO LIVE) TO THE PUBLIC ACROSS THE MEDIA ALL HIGHLY CLASSIFIED MATERIAL (NSA) ……………PRIOR TO…………..GETTING TO YOUR END DESTINATION?","ASK YOURSELF A VERY SIMPLE QUESTION, WOULD YOU RELEASE (GO LIVE) TO THE PUBLIC ACROSS THE MEDIA ALL HIGHLY CLASSIFIED MATERIAL (NSA) ……………PRIOR TO…………..GETTING TO YOUR END DESTINATION?","","6","Q_AUTHORED_CURRENT_POST","q_post_body","","KEEP_Q_DIRECTIVE","false"
"2994","2994#0","0","STAY STRONG, PATRIOTS.","STAY STRONG, PATRIOTS.","","11","Q_AUTHORED_CURRENT_POST","q_post_body","","KEEP_Q_DIRECTIVE","false"
"2994","2994#1","1","STAY UNITED, NOT DIVIDED.","STAY UNITED, NOT DIVIDED.","","12","Q_AUTHORED_CURRENT_POST","q_post_body","","KEEP_Q_DIRECTIVE","false"
"2998","2998#0","0","Something you should explore further.","Something you should explore further.","","1","Q_AUTHORED_CURRENT_POST","q_post_body","","KEEP_Q_DIRECTIVE","false"
"2999","2999#0","0","Remember, it goes both ways.","Remember, it goes both ways.","","3","Q_AUTHORED_CURRENT_POST","q_post_body","","KEEP_Q_DIRECTIVE","false"
"3","3#0","0","Open your eyes.","Open your eyes.","","0","Q_AUTHORED_CURRENT_POST","q_post_body","","KEEP_Q_DIRECTIVE","false"
"3","3#1","1","Don't you think POTUS would be tweeting about removal given clear conflict.","Don't you think POTUS would be tweeting about removal given clear conflict.","","2","QUOTED_OR_EMBEDDED","QUOTED_ANONYMOUS_POST","","REMOVE_QUOTED_OR_THIRD_PARTY","false"
"3","3#2","2","Follow Huma.","Follow Huma.","","8","Q_AUTHORED_CURRENT_POST","q_post_body","","KEEP_Q_DIRECTIVE","false"
"3","3#3","3","Trust in your President.","Trust in your President.","","15","Q_AUTHORED_CURRENT_POST","q_post_body","","KEEP_Q_DIRECTIVE","false"
"3","3#4","4","God bless, Patriots.","God bless, Patriots.","","16","Q_AUTHORED_CURRENT_POST","q_post_body","","REMOVE_BLESSING_OR_VALEDICTION","true"
"30","30#0","0","Think xkeysc on steroids.","Think xkeysc on steroids.","","6","QUOTED_OR_EMBEDDED","QUOTED_ANONYMOUS_POST","","REMOVE_QUOTED_OR_THIRD_PARTY","false"
"300","300#0","0","Don't come here again.","Don't come here again.","","3","Q_AUTHORED_CURRENT_POST","q_post_body","","KEEP_Q_DIRECTIVE","false"
"3000","3000#0","0","Keep the calendar up-to-date, Patriot.","Keep the calendar up-to-date, Patriot.","","1","Q_AUTHORED_CURRENT_POST","q_post_body","","KEEP_Q_DIRECTIVE","false"
"3000","3000#1","1","Check off and log.","Check off and log.","","2","Q_AUTHORED_CURRENT_POST","q_post_body","","KEEP_Q_DIRECTIVE","false"
"3004","3004#0","0",">clear vision for the @DOJ",">clear vision for the @DOJ","","18","QUOTED_OR_EMBEDDED","QUOTED_ANONYMOUS_POST","","REMOVE_QUOTED_OR_THIRD_PARTY","false"
"3006","3006#0","0","Think [Brennan] spy campaign > US SENATE","Think [Brennan] spy campaign > US SENATE","","5","Q_AUTHORED_CURRENT_POST","q_post_body","","KEEP_Q_DIRECTIVE","false"
"3007","3007#0","0","Define 'Protection'.","Define 'Protection'.","","1","Q_AUTHORED_CURRENT_POST","q_post_body","","KEEP_Q_DIRECTIVE","false"
"3010","3010#0","0","BE VIGILANT.","BE VIGILANT.","","1","Q_AUTHORED_CURRENT_POST","q_post_body","","KEEP_Q_DIRECTIVE","false"
"3014","3014#0","0","ENJOY THE SHOW!","ENJOY THE SHOW!","","5","Q_AUTHORED_CURRENT_POST","q_post_body","","KEEP_Q_DIRECTIVE","false"
"3016","3016#0","0","Follow the MAPS.","Follow the MAPS.","","2","Q_AUTHORED_CURRENT_POST","q_post_body","","KEEP_Q_DIRECTIVE","false"
"3020","3020#0","0","Define 'Surveillance state'.","Define 'Surveillance state'.","","9","Q_AUTHORED_CURRENT_POST","q_post_body","","KEEP_Q_DIRECTIVE","false"
"3022","3022#0","0","Define 'Spook'.","Define 'Spook'.","","8","Q_AUTHORED_CURRENT_POST","q_post_body","","KEEP_Q_DIRECTIVE","false"
"3022","3022#1","1","Define 'Shadow'.","Define 'Shadow'.","","9","Q_AUTHORED_CURRENT_POST","q_post_body","","KEEP_Q_DIRECTIVE","false"
"3022","3022#2","2","STAND STRONG, GINA.","STAND STRONG, GINA.","","11","Q_AUTHORED_CURRENT_POST","q_post_body","","KEEP_Q_DIRECTIVE","false"
"3025","3025#0","0","Reconcile.","Reconcile.","","2","Q_AUTHORED_CURRENT_POST","q_post_body","","KEEP_Q_DIRECTIVE","false"
"3028","3028#0","0","Think timing.","Think timing.","","14","Q_AUTHORED_CURRENT_POST","q_post_body","","KEEP_Q_DIRECTIVE","false"
"3028","3028#1","1","SAVE AMERICA.","SAVE AMERICA.","","27","Q_AUTHORED_CURRENT_POST","q_post_body","","KEEP_Q_DIRECTIVE","false"
"3033","3033#0","0","Stay in the LIGHT.","Stay in the LIGHT.","","1","Q_AUTHORED_CURRENT_POST","q_post_body","","KEEP_Q_DIRECTIVE","false"
"3033","3033#1","1","Remain in open comms w/ Sen Graham & Grassley re: Whistleblower Protection Act.","Remain in open comms w/ Sen Graham & Grassley re: Whistleblower Protection Act.","","2","Q_AUTHORED_CURRENT_POST","q_post_body","","KEEP_Q_DIRECTIVE","false"
"3034","3034#0","0","Stay tuned!","Stay tuned!","","2","Q_AUTHORED_CURRENT_POST","q_post_body","","KEEP_Q_DIRECTIVE","false"
"3036","3036#0","0","Re_read drop:","Re_read drop:","","1","Q_AUTHORED_CURRENT_POST","q_post_body","","KEEP_Q_DIRECTIVE","false"
"3038","3038#0","0",">Decide for yourself (be free from outside opinion).",">Decide for yourself (be free from outside opinion).","","0","QUOTED_OR_EMBEDDED","QUOTED_ANONYMOUS_POST","","REMOVE_QUOTED_OR_THIRD_PARTY","false"
"3038","3038#1","1",">Decide for yourself (be objective in your conclusions).",">Decide for yourself (be objective in your conclusions).","","1","QUOTED_OR_EMBEDDED","QUOTED_ANONYMOUS_POST","","REMOVE_QUOTED_OR_THIRD_PARTY","false"
"3038","3038#2","2",">Decide for yourself (be true in your own beliefs).",">Decide for yourself (be true in your own beliefs).","","2","QUOTED_OR_EMBEDDED","QUOTED_ANONYMOUS_POST","","REMOVE_QUOTED_OR_THIRD_PARTY","false"
"3038","3038#3","3",">Decide for yourself (be open to following the facts).",">Decide for yourself (be open to following the facts).","","3","QUOTED_OR_EMBEDDED","QUOTED_ANONYMOUS_POST","","REMOVE_QUOTED_OR_THIRD_PARTY","false"
"3038","3038#4","4",">Decide for yourself (be strong in defending your beliefs).",">Decide for yourself (be strong in defending your beliefs).","","4","QUOTED_OR_EMBEDDED","QUOTED_ANONYMOUS_POST","","REMOVE_QUOTED_OR_THIRD_PARTY","false"
"3038","3038#5","5",">Decide for yourself (be resistant to blindly accepting fact-less statements).",">Decide for yourself (be resistant to blindly accepting fact-less statements).","","5","QUOTED_OR_EMBEDDED","QUOTED_ANONYMOUS_POST","","REMOVE_QUOTED_OR_THIRD_PARTY","false"
"3038","3038#6","6",">Decide for yourself (be free)",">Decide for yourself (be free)","","6","QUOTED_OR_EMBEDDED","QUOTED_ANONYMOUS_POST","","REMOVE_QUOTED_OR_THIRD_PARTY","false"
"3038","3038#7","7","Trust and put faith in yourself.","Trust and put faith in yourself.","","21","Q_AUTHORED_CURRENT_POST","q_post_body","","KEEP_Q_DIRECTIVE","true"
"3040","3040#0","0","Change We Can Believe In.","Change We Can Believe In.","","3","Q_AUTHORED_CURRENT_POST","q_post_body","","KEEP_Q_DIRECTIVE","false"
"3040","3040#1","1","Let Freedom Ring!","Let Freedom Ring!","","5","Q_AUTHORED_CURRENT_POST","q_post_body","","KEEP_Q_DIRECTIVE","false"
"3045","3045#0","0","Take a moment and think about what that means.","Take a moment and think about what that means.","","13","Q_AUTHORED_CURRENT_POST","q_post_body","","KEEP_Q_DIRECTIVE","false"
"3048","3048#0","0","Think LifeLog dump.","Think LifeLog dump.","","2","Q_AUTHORED_CURRENT_POST","q_post_body","","KEEP_Q_DIRECTIVE","false"
"3050","3050#0","0","Pray for the victims.","Pray for the victims.","","7","Q_AUTHORED_CURRENT_POST","q_post_body","","KEEP_DIRECTIVE_AND_RELIGIOUS_THEME","true"
"3053","3053#0","0","Whistle while you work……","Whistle while you work……","","1","Q_AUTHORED_CURRENT_POST","q_post_body","","KEEP_Q_DIRECTIVE","false"
"3056","3056#0","0","God bless.","God bless.","","3","Q_AUTHORED_CURRENT_POST","q_post_body","","REMOVE_BLESSING_OR_VALEDICTION","true"
"3062","3062#0","0","Remember this important FACT.","Remember this important FACT.","","1","Q_AUTHORED_CURRENT_POST","q_post_body","","KEEP_Q_DIRECTIVE","false"
"3063","3063#0","0","REMEMBER THIS IMPORTANT FACT.","REMEMBER THIS IMPORTANT FACT.","","0","Q_AUTHORED_CURRENT_POST","q_post_body","","KEEP_Q_DIRECTIVE","false"
"3067","3067#0","0","Do you see ""CI A?""","Do you see ""CI A?""","","1","Q_AUTHORED_CURRENT_POST","q_post_body","","KEEP_Q_DIRECTIVE","false"
"3069","3069#0","0","Clear history/cookies to bypass all PAYWALLS.","Clear history/cookies to bypass all PAYWALLS.","","1","Q_AUTHORED_CURRENT_POST","q_post_body","","KEEP_Q_DIRECTIVE","false"
"3069","3069#1","1","Read FREE.","Read FREE.","","2","Q_AUTHORED_CURRENT_POST","q_post_body","","KEEP_Q_DIRECTIVE","false"
"307","307#0","0","Learn to read the map.","Learn to read the map.","","2","Q_AUTHORED_CURRENT_POST","q_post_body","","KEEP_Q_DIRECTIVE","false"
"3071","3071#0","0",">VOTE TO ALLOW 'ILLEGAL' IMMIGRANTS RIGHT TO VOTE IN ELECTIONS",">VOTE TO ALLOW 'ILLEGAL' IMMIGRANTS RIGHT TO VOTE IN ELECTIONS","","4","QUOTED_OR_EMBEDDED","QUOTED_ANONYMOUS_POST","","REMOVE_QUOTED_OR_THIRD_PARTY","false"
"3072","3072#0","0","Disregard spelling error.","Disregard spelling error.","","1","Q_AUTHORED_CURRENT_POST","q_post_body","","KEEP_Q_DIRECTIVE","false"
"3075","3075#0","0","Stand strong, Patriots.","Stand strong, Patriots.","","0","Q_AUTHORED_CURRENT_POST","q_post_body","","KEEP_Q_DIRECTIVE","false"
"3077","3077#0","0","Be vigilant at all times.","Be vigilant at all times.","","0","Q_AUTHORED_CURRENT_POST","q_post_body","","KEEP_Q_DIRECTIVE","false"
"3077","3077#1","1","See Something.","See Something.","","2","Q_AUTHORED_CURRENT_POST","q_post_body","","KEEP_Q_DIRECTIVE","false"
"3077","3077#2","2","Say Something.","Say Something.","","3","Q_AUTHORED_CURRENT_POST","q_post_body","","KEEP_Q_DIRECTIVE","false"
"3078","3078#0","0","Think days.","Think days.","","2","Q_AUTHORED_CURRENT_POST","q_post_body","","KEEP_Q_DIRECTIVE","false"
"308","308#0","0","Expand your thinking.","Expand your thinking.","","1","Q_AUTHORED_CURRENT_POST","q_post_body","","KEEP_Q_DIRECTIVE","false"
"31","31#0","0","There is so much string pulling and blackmail that we need to cut these off to truly gain the power granted to us by the Patriots and hard working people of this great country.","There is so much string pulling and blackmail that we need to cut these off to truly gain the power granted to us by the Patriots and hard working people of this great country.","","3","QUOTED_OR_EMBEDDED","QUOTED_ANONYMOUS_POST","","REMOVE_QUOTED_OR_THIRD_PARTY","false"
"310","310#0","0","Expand your thinking.","Expand your thinking.","","3","Q_AUTHORED_CURRENT_POST","q_post_body","","KEEP_Q_DIRECTIVE","false"
"310","310#1","1","Connect the 'markers.'","Connect the 'markers.'","","6","Q_AUTHORED_CURRENT_POST","q_post_body","","KEEP_Q_DIRECTIVE","false"
"310","310#2","2","Expand your thinking.","Expand your thinking.","","8","Q_AUTHORED_CURRENT_POST","q_post_body","","KEEP_Q_DIRECTIVE","false"
"310","310#3","3","Re-read crumbs.","Re-read crumbs.","","4","Q_AUTHORED_CURRENT_POST","q_post_body","","KEEP_Q_DIRECTIVE","false"
"310","310#4","4","Re-listen to yesterday's speech.","Re-listen to yesterday's speech.","","5","Q_AUTHORED_CURRENT_POST","q_post_body","","KEEP_Q_DIRECTIVE","false"
"311","311#0","0","Define.","Define.","","2","Q_AUTHORED_CURRENT_POST","q_post_body","","KEEP_Q_DIRECTIVE","false"
"311","311#1","1","Expand your thinking.","Expand your thinking.","","4","Q_AUTHORED_CURRENT_POST","q_post_body","","KEEP_Q_DIRECTIVE","false"
"3111","3111#0","0","Let's Keep Playing…","Let's Keep Playing…","","3","Q_AUTHORED_CURRENT_POST","q_post_body","","KEEP_Q_DIRECTIVE","false"
"3113","3113#0","0","Never interfere with an enemy……..","Never interfere with an enemy……..","","3","Q_AUTHORED_CURRENT_POST","q_post_body","","KEEP_Q_DIRECTIVE","false"
"312","312#0","0","Learn.","Learn.","","6","Q_AUTHORED_CURRENT_POST","q_post_body","","KEEP_Q_DIRECTIVE","false"
"3123","3123#0","0","Listen carefully.","Listen carefully.","","1","Q_AUTHORED_CURRENT_POST","q_post_body","","KEEP_Q_DIRECTIVE","false"
"3126","3126#0","0","Think then.","Think then.","","2","Q_AUTHORED_CURRENT_POST","q_post_body","","KEEP_Q_DIRECTIVE","false"
"3126","3126#1","1","Think now.","Think now.","","3","Q_AUTHORED_CURRENT_POST","q_post_body","","KEEP_Q_DIRECTIVE","false"
"3127","3127#0","0","Ask yourself a very simple Q.","Ask yourself a very simple Q.","","0","Q_AUTHORED_CURRENT_POST","q_post_body","","KEEP_Q_DIRECTIVE","false"
"3130","3130#0","0","Start a list.","Start a list.","","2","Q_AUTHORED_CURRENT_POST","q_post_body","","KEEP_Q_DIRECTIVE","false"
"3131","3131#0","0","Drop #3050","Drop #3050","","1","Q_AUTHORED_CURRENT_POST","q_post_body","","KEEP_Q_DIRECTIVE","false"
"3131","3131#1","1","Follow the ATTORNEY.","Follow the ATTORNEY.","","3","Q_AUTHORED_CURRENT_POST","q_post_body","","KEEP_Q_DIRECTIVE","false"
"3136","3136#0","0","Watch the news for Rachel Chandler.","Watch the news for Rachel Chandler.","","2","Q_AUTHORED_CURRENT_POST","q_post_body","","KEEP_Q_DIRECTIVE","false"
"314","314#0","0","Godspeed, Patriots.","Godspeed, Patriots.","","2","Q_AUTHORED_CURRENT_POST","q_post_body","","REMOVE_BLESSING_OR_VALEDICTION","false"
"314","314#1","1","Be the autists we know you are.","Be the autists we know you are.","","0","Q_AUTHORED_CURRENT_POST","q_post_body","","KEEP_Q_DIRECTIVE","false"
"3155","3155#0","0","Keep digging, Anons.","Keep digging, Anons.","","1","Q_AUTHORED_CURRENT_POST","q_post_body","","KEEP_Q_DIRECTIVE","false"
"316","316#0","0","Expand your thinking.","Expand your thinking.","","4","Q_AUTHORED_CURRENT_POST","q_post_body","","KEEP_Q_DIRECTIVE","false"
"316","316#1","1","Connect the 'markers.'","Connect the 'markers.'","","7","Q_AUTHORED_CURRENT_POST","q_post_body","","KEEP_Q_DIRECTIVE","false"
"316","316#2","2","Expand your thinking.","Expand your thinking.","","9","Q_AUTHORED_CURRENT_POST","q_post_body","","KEEP_Q_DIRECTIVE","false"
"316","316#3","3","Re-read crumbs.","Re-read crumbs.","","5","Q_AUTHORED_CURRENT_POST","q_post_body","","KEEP_Q_DIRECTIVE","false"
"316","316#4","4","Re-listen to yesterday's speech.","Re-listen to yesterday's speech.","","6","Q_AUTHORED_CURRENT_POST","q_post_body","","KEEP_Q_DIRECTIVE","false"
"317","317#0","0","Don't mistake journalists invited to parties as 'insiders'.","Don't mistake journalists invited to parties as 'insiders'.","","1","Q_AUTHORED_CURRENT_POST","q_post_body","","KEEP_Q_DIRECTIVE","false"
"3172","3172#0","0","MEME misspelled but drives the point across.","MEME misspelled but drives the point across.","","1","Q_AUTHORED_CURRENT_POST","q_post_body","","KEEP_Q_DIRECTIVE","false"
"3176","3176#0","0","THINK FOR YOURSELF AND STOP BEING A SHEEP TO THEIR NARRATIVE.","THINK FOR YOURSELF AND STOP BEING A SHEEP TO THEIR NARRATIVE.","","2","Q_AUTHORED_CURRENT_POST","q_post_body","","KEEP_Q_DIRECTIVE","false"
"3179","3179#0","0","LISTEN & WATCH SEAN HANNITY TODAY.","LISTEN & WATCH SEAN HANNITY TODAY.","","0","Q_AUTHORED_CURRENT_POST","q_post_body","","KEEP_Q_DIRECTIVE","false"
"3180","3180#0","0","Listen very carefully.","Listen very carefully.","","1","Q_AUTHORED_CURRENT_POST","q_post_body","","KEEP_Q_DIRECTIVE","false"
"3180","3180#1","1","DIGEST the FULL GRAVITY of what the PRESIDENT OF THE UNITED STATES says in this clip.","DIGEST the FULL GRAVITY of what the PRESIDENT OF THE UNITED STATES says in this clip.","","2","Q_AUTHORED_CURRENT_POST","q_post_body","","KEEP_Q_DIRECTIVE","false"
"3182","3182#0","0","Be careful who you follow.","Be careful who you follow.","","1","Q_AUTHORED_CURRENT_POST","q_post_body","","KEEP_Q_DIRECTIVE","false"
"3182","3182#1","1","Follow the money.","Follow the money.","","2","Q_AUTHORED_CURRENT_POST","q_post_body","","KEEP_Q_DIRECTIVE","false"
"3182","3182#2","2","Follow the expenses.","Follow the expenses.","","3","Q_AUTHORED_CURRENT_POST","q_post_body","","KEEP_Q_DIRECTIVE","false"
"3193","3193#0","0","Have a Great Night!","Have a Great Night!","","1","Q_AUTHORED_CURRENT_POST","q_post_body","","KEEP_Q_DIRECTIVE","false"
"3197","3197#0","0","Read the drop carefully, again.","Read the drop carefully, again.","","2","Q_AUTHORED_CURRENT_POST","q_post_body","","KEEP_Q_DIRECTIVE","false"
"320","320#0","0","Expand your thinking.","Expand your thinking.","","1","Q_AUTHORED_CURRENT_POST","q_post_body","","KEEP_Q_DIRECTIVE","false"
"321","321#0","0","Post: 1:34 US Military","Post: 1:34 US Military","","0","Q_AUTHORED_CURRENT_POST","q_post_body","","KEEP_Q_DIRECTIVE","false"
"3211","3211#0","0","Bake your noodle.","Bake your noodle.","","3","Q_AUTHORED_CURRENT_POST","q_post_body","","KEEP_Q_DIRECTIVE","false"
"3212","3212#0","0","Think Rogers T-Tower meeting (right after SCIF set up in Tower).","Think Rogers T-Tower meeting (right after SCIF set up in Tower).","","1","Q_AUTHORED_CURRENT_POST","q_post_body","","KEEP_Q_DIRECTIVE","false"
"3212","3212#1","1","Think POTUS campaign leaving T-Tower (base of operations) THE VERY NEXT DAY.","Think POTUS campaign leaving T-Tower (base of operations) THE VERY NEXT DAY.","","2","Q_AUTHORED_CURRENT_POST","q_post_body","","KEEP_Q_DIRECTIVE","false"
"3215","3215#0","0","Start late 2015.","Start late 2015.","","2","Q_AUTHORED_CURRENT_POST","q_post_body","","KEEP_Q_DIRECTIVE","false"
"3220","3220#0","0","THINK.","THINK.","","5","Q_AUTHORED_CURRENT_POST","q_post_body","","KEEP_Q_DIRECTIVE","false"
"3222","3222#0","0","Follow the money.","Follow the money.","","8","Q_AUTHORED_CURRENT_POST","q_post_body","","KEEP_Q_DIRECTIVE","false"
