postNum,kind,identity,aliasesAttempted,aliasCount,postText
2657,namedEntities,Hussein,,0,"When will the public discover that Ted Cruz was also illegally SURV (pre_POTUS_R nomination)? ⏎ C_A 'illegal' SURV > members of Congress?  ⏎ C_A 'illegal' SURV > members of the Press? ⏎ C_A 'illegal' SURV > SENATE INTEL COMM? ⏎ https://www.theguardian.com/us-news/2016/sep/10/cia-senate-investigation-constitutional-crisis-daniel-jones ⏎ https://www.nytimes.com/2014/08/01/world/senate-intelligence-commitee-cia-interrogation-report.html ⏎ Who ordered the SURV? ⏎ What justification was provided to AUTH SURV of ELECTED OFFICIALS? ⏎ SURV fall under scope of FISA warrant or internal to Dept or outsourced to FVEY? ⏎ Reality check - friend or foe, we all spy on each other? ⏎ Should we be spying on ourselves? ⏎ Should we be tasking others to spy on ourselves in order to avoid U.S. law? ⏎ Was FVEY established & designed by the INTEL COMM as a backchannel SURV apparatus to avoid domestic laws trigge"
2657,namedEntities,Venezuela,Venezuela,1,"When will the public discover that Ted Cruz was also illegally SURV (pre_POTUS_R nomination)? ⏎ C_A 'illegal' SURV > members of Congress?  ⏎ C_A 'illegal' SURV > members of the Press? ⏎ C_A 'illegal' SURV > SENATE INTEL COMM? ⏎ https://www.theguardian.com/us-news/2016/sep/10/cia-senate-investigation-constitutional-crisis-daniel-jones ⏎ https://www.nytimes.com/2014/08/01/world/senate-intelligence-commitee-cia-interrogation-report.html ⏎ Who ordered the SURV? ⏎ What justification was provided to AUTH SURV of ELECTED OFFICIALS? ⏎ SURV fall under scope of FISA warrant or internal to Dept or outsourced to FVEY? ⏎ Reality check - friend or foe, we all spy on each other? ⏎ Should we be spying on ourselves? ⏎ Should we be tasking others to spy on ourselves in order to avoid U.S. law? ⏎ Was FVEY established & designed by the INTEL COMM as a backchannel SURV apparatus to avoid domestic laws trigge"
2657,namedEntities,Ecuador,Ecuador,1,"When will the public discover that Ted Cruz was also illegally SURV (pre_POTUS_R nomination)? ⏎ C_A 'illegal' SURV > members of Congress?  ⏎ C_A 'illegal' SURV > members of the Press? ⏎ C_A 'illegal' SURV > SENATE INTEL COMM? ⏎ https://www.theguardian.com/us-news/2016/sep/10/cia-senate-investigation-constitutional-crisis-daniel-jones ⏎ https://www.nytimes.com/2014/08/01/world/senate-intelligence-commitee-cia-interrogation-report.html ⏎ Who ordered the SURV? ⏎ What justification was provided to AUTH SURV of ELECTED OFFICIALS? ⏎ SURV fall under scope of FISA warrant or internal to Dept or outsourced to FVEY? ⏎ Reality check - friend or foe, we all spy on each other? ⏎ Should we be spying on ourselves? ⏎ Should we be tasking others to spy on ourselves in order to avoid U.S. law? ⏎ Was FVEY established & designed by the INTEL COMM as a backchannel SURV apparatus to avoid domestic laws trigge"
2658,namedEntities,Hussein,,0,Remember when D's and the FAKE NEWS media [+FAKEWOOD] pushed mass fear that POTUS would start WWIII re: North Korea? ⏎ POTUS > PEACE on the Korean P > NO further missile tests or U enrichment. ⏎ New narrative created. ⏎ Refusal to provide coverage of successes. ⏎ Remember when D's and the FAKE NEWS media [+FAKEWOOD] pushed a stock market collapse if POTUS was elected? ⏎ POTUS E + policies > largest gains recorded in market's history ⏎ New narrative created. ⏎ Refusal to provide coverage of successes. ⏎ [Use FED to inc rates to counter growth and project POTUS blame] ⏎ Remember when D's and the FAKE NEWS media [+FAKEWOOD] pushed complete economic collapse if POTUS was elected? ⏎ POTUS E + policies > lowest unemployment records in history + record jobs/GDP growth  ⏎ New narrative created. ⏎ Refusal to provide coverage of successes. ⏎ [Deploy and use 'racism' 'sexism' and every other ….'ism
2658,namedEntities,Senate,,0,Remember when D's and the FAKE NEWS media [+FAKEWOOD] pushed mass fear that POTUS would start WWIII re: North Korea? ⏎ POTUS > PEACE on the Korean P > NO further missile tests or U enrichment. ⏎ New narrative created. ⏎ Refusal to provide coverage of successes. ⏎ Remember when D's and the FAKE NEWS media [+FAKEWOOD] pushed a stock market collapse if POTUS was elected? ⏎ POTUS E + policies > largest gains recorded in market's history ⏎ New narrative created. ⏎ Refusal to provide coverage of successes. ⏎ [Use FED to inc rates to counter growth and project POTUS blame] ⏎ Remember when D's and the FAKE NEWS media [+FAKEWOOD] pushed complete economic collapse if POTUS was elected? ⏎ POTUS E + policies > lowest unemployment records in history + record jobs/GDP growth  ⏎ New narrative created. ⏎ Refusal to provide coverage of successes. ⏎ [Deploy and use 'racism' 'sexism' and every other ….'ism
2658,namedEntities,Syria,Syria,1,Remember when D's and the FAKE NEWS media [+FAKEWOOD] pushed mass fear that POTUS would start WWIII re: North Korea? ⏎ POTUS > PEACE on the Korean P > NO further missile tests or U enrichment. ⏎ New narrative created. ⏎ Refusal to provide coverage of successes. ⏎ Remember when D's and the FAKE NEWS media [+FAKEWOOD] pushed a stock market collapse if POTUS was elected? ⏎ POTUS E + policies > largest gains recorded in market's history ⏎ New narrative created. ⏎ Refusal to provide coverage of successes. ⏎ [Use FED to inc rates to counter growth and project POTUS blame] ⏎ Remember when D's and the FAKE NEWS media [+FAKEWOOD] pushed complete economic collapse if POTUS was elected? ⏎ POTUS E + policies > lowest unemployment records in history + record jobs/GDP growth  ⏎ New narrative created. ⏎ Refusal to provide coverage of successes. ⏎ [Deploy and use 'racism' 'sexism' and every other ….'ism
2672,namedEntities,Mueller,,0,https://www.realclearinvestigations.com/articles/2018/02/11/former_cia_director_john_brennan_investigated_for_perjury.html ⏎ D House focus on POTUS = 'insurance' extension from MUELLER to House. ⏎ GJ testimony underway in several states. ⏎ Attempts to BLOCK/PROTECT themselves will FAIL. ⏎ Far beyond political corruption/sedition. ⏎ Law governing removal of a sitting Congress(m/w)/Senator? ⏎ Lights on. ⏎ Q ⏎ 
2673,namedEntities,Charlie Kirk,Charlie Kirk,1,https://twitter.com/charliekirk11/status/1084488036598075393 ⏎ FAKE NEWS control over those who do not think for themselves limits exposure of TRUTH. ⏎ [D] Party Con. ⏎ Q ⏎ 
2676,namedEntities,Huber,,0,"Optics are important. ⏎ Stealth bombers silent? ⏎ Re_read Mueller re: 'designed to' drops. ⏎ Probe conclusion coming?  ⏎ [-30] ⏎ Coincidence 'conclusion' occurring as new AG installed? ⏎ What is the purpose of WHITAKER? ⏎ Re_read drops re: 'Scaramucci' model. ⏎ Purpose? ⏎ Who did Scaramucci remove? ⏎ Effective? ⏎ Optics important? ⏎ What occurs post installed 'BLOCKADE' removal? ⏎ DECLAS? ⏎ [RR] 'complete' removal? ⏎ OIG release of findings? ⏎ How are they preparing to combat [narrative = vital]? ⏎ House intel launch of more 'FAKE' investigations in attempt to retain 'FALSE NARRATIVE' and claim 'POLITICAL ATTACK(S)' if investigated/prosecuted themselves?  ⏎ [AS]? ⏎ [SDNY-AG]? ⏎ Attempts to retain 'BLOCKADE'? ⏎ Attempts to prevent public release of the TRUTH? ⏎ ZERO leaks re: HUBER? ⏎ ZERO. ⏎ Do not mistake 'public' silence for inaction.  ⏎ ""This is not another 4-year election.""  ⏎ Q ⏎ "
2686,namedEntities,McCabe,,0,https://www.liveaction.org/what-we-do/investigations/child-sex-trafficking-cover-up/ ⏎ Why do D's push to fund [PP] using taxpayer dollars ($500m/year)? ⏎ Where does the money go? ⏎ Past political donations of [PP]? ⏎ What is the process of disposal re: aborted fetus? ⏎ What regulations (who monitors) are in place to ensure that process is being followed? ⏎ Why is there a new push by D's to legalize late term abortions? ⏎ See past drops re: [PP] re: Congressional report (WARNING: GRAPHIC) ⏎ This has nothing to do w/ a woman's right to choose (tactic they deploy when challenged to activate liberals/media hysteria). ⏎ The focus is on the organization itself.  ⏎ https://www.crainsnewyork.com/awards/kirk-adams-cecile-richards ⏎ Ask yourself a very simple question:  ⏎ Given the amount of evidence demonstrating illegal & disturbing activities by [PP]- where is the FBI investigation? ⏎ https://
2691,namedEntities,Mueller,,0,"If [AS] has seen 'evidence' of collusion and/or POTUS/RUSSIA illegal activities, as he's stated in the past many times across all D-arm media networks, why then is there a need to open 'new' investigations?  ⏎ What about the so-called 'evidence' already seen? ⏎ How is [AS] making open statements re: MUELLER not investigating POTUS/Deutsche Bank thorough enough if the MUELLER investigation itself is CLASSIFIED? ⏎ How does [AS] know what MUELLER has/hasn't investigated? ⏎ FAKE NEWS DESIGNED TO KEEP THE FAKE NARRATIVE IN PLAY [COVER]. ⏎ You are witnessing the greatest 'DISINFORMATION' campaign to ever be pushed by a political party.  ⏎ Ask yourself, why? ⏎ FEAR of what? ⏎ The message must be direct. ⏎ The WAR is very real. ⏎ Q ⏎ "
2691,namedEntities,Mueller,,0,"If [AS] has seen 'evidence' of collusion and/or POTUS/RUSSIA illegal activities, as he's stated in the past many times across all D-arm media networks, why then is there a need to open 'new' investigations?  ⏎ What about the so-called 'evidence' already seen? ⏎ How is [AS] making open statements re: MUELLER not investigating POTUS/Deutsche Bank thorough enough if the MUELLER investigation itself is CLASSIFIED? ⏎ How does [AS] know what MUELLER has/hasn't investigated? ⏎ FAKE NEWS DESIGNED TO KEEP THE FAKE NARRATIVE IN PLAY [COVER]. ⏎ You are witnessing the greatest 'DISINFORMATION' campaign to ever be pushed by a political party.  ⏎ Ask yourself, why? ⏎ FEAR of what? ⏎ The message must be direct. ⏎ The WAR is very real. ⏎ Q ⏎ "
2691,namedEntities,Mueller,,0,"If [AS] has seen 'evidence' of collusion and/or POTUS/RUSSIA illegal activities, as he's stated in the past many times across all D-arm media networks, why then is there a need to open 'new' investigations?  ⏎ What about the so-called 'evidence' already seen? ⏎ How is [AS] making open statements re: MUELLER not investigating POTUS/Deutsche Bank thorough enough if the MUELLER investigation itself is CLASSIFIED? ⏎ How does [AS] know what MUELLER has/hasn't investigated? ⏎ FAKE NEWS DESIGNED TO KEEP THE FAKE NARRATIVE IN PLAY [COVER]. ⏎ You are witnessing the greatest 'DISINFORMATION' campaign to ever be pushed by a political party.  ⏎ Ask yourself, why? ⏎ FEAR of what? ⏎ The message must be direct. ⏎ The WAR is very real. ⏎ Q ⏎ "
2693,namedEntities,Congress,,0,"https://twitter.com/RepAdamSchiff/status/1095051195658522625 ⏎ Let's actually use 'FACTS': ⏎ Step One: Hype an invented threat of POTUS working w/ the RUSSIANS (disinformation campaign). ⏎ Step Two: Send FBI/DOJ/CONGRESS/SENATE/C_A/NSA/INTEL/FVEY/etc… to address and investigate the IMAGINARY THREAT. ⏎ Step Three: Justify the 'SPECIAL COUNSEL' and MILLIONS OF TAXPAYER DOLLARS SPENT as necessary to protect the public and our election process against an imaginary, made-up, non-existent threat (which really is) designed to protect the illegal activities of many elected officials. ⏎ Step Four: Open 'new' Fake & False investigations as CHAIRMAN of the House Intel Comm to retain disinformation campaign designed to keep liberal/D Americans onboard to regain POWER & PREVENT prosecution - Executive Time! ⏎ Q ⏎ "
2693,namedEntities,Senate,,0,"https://twitter.com/RepAdamSchiff/status/1095051195658522625 ⏎ Let's actually use 'FACTS': ⏎ Step One: Hype an invented threat of POTUS working w/ the RUSSIANS (disinformation campaign). ⏎ Step Two: Send FBI/DOJ/CONGRESS/SENATE/C_A/NSA/INTEL/FVEY/etc… to address and investigate the IMAGINARY THREAT. ⏎ Step Three: Justify the 'SPECIAL COUNSEL' and MILLIONS OF TAXPAYER DOLLARS SPENT as necessary to protect the public and our election process against an imaginary, made-up, non-existent threat (which really is) designed to protect the illegal activities of many elected officials. ⏎ Step Four: Open 'new' Fake & False investigations as CHAIRMAN of the House Intel Comm to retain disinformation campaign designed to keep liberal/D Americans onboard to regain POWER & PREVENT prosecution - Executive Time! ⏎ Q ⏎ "
2717,namedEntities,Mueller,,0,"https://mobile.twitter.com/TheJusticeDept/status/1096195732967706629 ⏎ Effective today, MUELLER reports to BARR. ⏎ [Coming weeks] ⏎ Q ⏎ "
2717,namedEntities,Barr,,0,"https://mobile.twitter.com/TheJusticeDept/status/1096195732967706629 ⏎ Effective today, MUELLER reports to BARR. ⏎ [Coming weeks] ⏎ Q ⏎ "
2718,namedEntities,Barr,,0,https://mobile.twitter.com/2runtherace/status/1096166043972747271 ⏎ How is that possible? ⏎ On same day as BARR confirmation?  ⏎ What a coincidence.  ⏎ Define the word ‘plan’. ⏎ Q ⏎ 
2730,namedEntities,God,God,1,>>5186193 ⏎ Your husband answered the call as a brave and selfless Patriot.  ⏎ We are forever grateful for his service & sacrifice to this Country.  ⏎ May god bless you and your family.  ⏎ Honor & respect. ⏎ Q ⏎ 
275,namedEntities,Soros,,0,+FLY+ ⏎ Banks control Gov'ts ⏎ Gov'ts control people ⏎ SA controls elected people. ⏎ SOROS controls organizations of people.  ⏎ Ready to play? ⏎ Q ⏎ 
2766,namedEntities,Whitaker,Whitaker,1,https://www.politico.com/story/2019/02/15/whitaker-justice-department-attorney-general-counselor-1172109 ⏎ WHITAKER remain DOJ senior staff? ⏎ Senior counselor in the associate attorney general’s office? ⏎ Planned? ⏎ Q ⏎ 
2768,namedEntities,Kamala Harris,Kamala Harris,1,https://www.foxnews.com/politics/cory-booker-withholding-judgment-on-smollett-case-after-calling-it-attempted-modern-day-lynching ⏎ Harris & Booker applying political pressure re: Chicago PD re: Smollett FF case?  ⏎ What Bill did the Senate recently pass re: lynching?  ⏎ Who were the authors of the Bill? ⏎ What FF event took place just prior to the passing of the Bill? ⏎ Did the FF event involve a 'noose'?  ⏎ Did the FF event sway Senators in their decision to prevent FAKE NEWS attacks re: Smollett case? ⏎ Did FAKE NEWS contact many Senators prior to vote seeking out pro/nay in attempt to coerce using Smollett case as foundation for possible future smear? ⏎ What is the mathematical probability of these [2] events occurring within this same time period?  ⏎ What is the relationship of Smollett & Booker/Harris?  ⏎ Will Rahm Emanuel get involved? ⏎ Will the Chicago PD cave under pressure? ⏎ 
2768,namedEntities,Jussie Smollett,Jussie Smollett,1,https://www.foxnews.com/politics/cory-booker-withholding-judgment-on-smollett-case-after-calling-it-attempted-modern-day-lynching ⏎ Harris & Booker applying political pressure re: Chicago PD re: Smollett FF case?  ⏎ What Bill did the Senate recently pass re: lynching?  ⏎ Who were the authors of the Bill? ⏎ What FF event took place just prior to the passing of the Bill? ⏎ Did the FF event involve a 'noose'?  ⏎ Did the FF event sway Senators in their decision to prevent FAKE NEWS attacks re: Smollett case? ⏎ Did FAKE NEWS contact many Senators prior to vote seeking out pro/nay in attempt to coerce using Smollett case as foundation for possible future smear? ⏎ What is the mathematical probability of these [2] events occurring within this same time period?  ⏎ What is the relationship of Smollett & Booker/Harris?  ⏎ Will Rahm Emanuel get involved? ⏎ Will the Chicago PD cave under pressure? ⏎ 
2770,namedEntities,Hussein,,0,How do you infiltrate the MSM? ⏎ [Example 1] ⏎ ABC NEWS exec producer Ian Cameron married to Susan Rice (Nat Sec Advisor - HUSSEIN)? ⏎ CBS NEWS/CNN Journ Bianna Vitalievna married to Peter R Orszag (Dir of Office of Mgmt/Budget - HUSSEIN)? ⏎ CBS NEWS president David Rhodes brother of Ben Rhodes (Del Nat Sec Advisor - HUSSEIN)? ⏎ ABC NEWS correspondent Claire Shipman married to Jay Carney (WH Press Sec - HUSSEIN)? ⏎ …………… ⏎ MSM = arm/extension of the [D] party? ⏎ Nothing to See Here. ⏎ Q ⏎ 
2770,namedEntities,Hussein,,0,How do you infiltrate the MSM? ⏎ [Example 1] ⏎ ABC NEWS exec producer Ian Cameron married to Susan Rice (Nat Sec Advisor - HUSSEIN)? ⏎ CBS NEWS/CNN Journ Bianna Vitalievna married to Peter R Orszag (Dir of Office of Mgmt/Budget - HUSSEIN)? ⏎ CBS NEWS president David Rhodes brother of Ben Rhodes (Del Nat Sec Advisor - HUSSEIN)? ⏎ ABC NEWS correspondent Claire Shipman married to Jay Carney (WH Press Sec - HUSSEIN)? ⏎ …………… ⏎ MSM = arm/extension of the [D] party? ⏎ Nothing to See Here. ⏎ Q ⏎ 
2770,namedEntities,Hussein,,0,How do you infiltrate the MSM? ⏎ [Example 1] ⏎ ABC NEWS exec producer Ian Cameron married to Susan Rice (Nat Sec Advisor - HUSSEIN)? ⏎ CBS NEWS/CNN Journ Bianna Vitalievna married to Peter R Orszag (Dir of Office of Mgmt/Budget - HUSSEIN)? ⏎ CBS NEWS president David Rhodes brother of Ben Rhodes (Del Nat Sec Advisor - HUSSEIN)? ⏎ ABC NEWS correspondent Claire Shipman married to Jay Carney (WH Press Sec - HUSSEIN)? ⏎ …………… ⏎ MSM = arm/extension of the [D] party? ⏎ Nothing to See Here. ⏎ Q ⏎ 
2770,namedEntities,Hussein,,0,How do you infiltrate the MSM? ⏎ [Example 1] ⏎ ABC NEWS exec producer Ian Cameron married to Susan Rice (Nat Sec Advisor - HUSSEIN)? ⏎ CBS NEWS/CNN Journ Bianna Vitalievna married to Peter R Orszag (Dir of Office of Mgmt/Budget - HUSSEIN)? ⏎ CBS NEWS president David Rhodes brother of Ben Rhodes (Del Nat Sec Advisor - HUSSEIN)? ⏎ ABC NEWS correspondent Claire Shipman married to Jay Carney (WH Press Sec - HUSSEIN)? ⏎ …………… ⏎ MSM = arm/extension of the [D] party? ⏎ Nothing to See Here. ⏎ Q ⏎ 
2782,namedEntities,Gavin Newsom,Gavin Newsom,1,[Example CA] ⏎ https://calmatters.org/articles/commentary/gavin-newsoms-keeping-it-all-in-the-family/amp/? ⏎ What ‘family’ runs CA? ⏎ They are all connected. ⏎ Wealth-Power-Influence ⏎ [RIGGED] ⏎ The More You Know…. ⏎ Q ⏎ 
2787,namedEntities,Hussein,,0,">>5244054 ⏎ Attempt to isolate @ FBI/DOJ? ⏎ Do you believe the FBI/DOJ acted alone? ⏎ If HRC directed & financed the 'dossier' in order to obtain the 'bulk' so-called evidence in order to generate circular news articles (think Yahoo!) and obtain a FISC sign-off, is it reasonable to think that members of the INTEL APPARATUS, STATE DEPT, WH, FOREIGN ALLIES, ETC. were also involved?  ⏎ THE BIGGEST SCANDAL IN OUR KNOWN HISTORY [A NEW WORD FOR 'TREASON' WILL NEED TO BE INVENTED]. ⏎ Why does HUSSEIN continue to 'proudly' state his administration was 'scandal free'? ⏎ Define 'Projection'. ⏎ Q ⏎ "
