stableOccurrenceId,postNum,oldRuling,finalRuling,oldSentenceText,newFullSentenceText,directivePhrase,directiveSegments,religiousSegment,themes,authorshipState,sourceType,dataAction,reason
"354#1","354","KEEP_Q_DIRECTIVE","KEEP_Q_DIRECTIVE","Remember, they consider you to be the fly (specifically, the 'feeder').","Remember, they consider you to be the fly (specifically, the ‘feeder’).","Remember, they consider you to be the fly (specifically, the ‘feeder’).","Remember, they consider you to be the fly (specifically, the ‘feeder’).","","","Q_AUTHORED_CURRENT_POST","Q_BODY","KEEP","canonical post body, no embedded-source evidence"
"354#2","354","KEEP_Q_DIRECTIVE","KEEP_Q_DIRECTIVE","Remember, they never thought she was going to lose.","Remember, they never thought she was going to lose.","Remember, they never thought she was going to lose.","Remember, they never thought she was going to lose.","","","Q_AUTHORED_CURRENT_POST","Q_BODY","KEEP","canonical post body, no embedded-source evidence"
"354#3","354","KEEP_Q_DIRECTIVE","KEEP_Q_DIRECTIVE","Follow the husbands.","Follow the husbands.","Follow the husbands.","Follow the husbands.","","","Q_AUTHORED_CURRENT_POST","Q_BODY","KEEP","canonical post body, no embedded-source evidence"
"3540#0","3540","KEEP_Q_DIRECTIVE","KEEP_Q_DIRECTIVE","Ask yourself a simple Q - why?","Ask yourself a simple Q - why?","Ask yourself a simple Q - why?","Ask yourself a simple Q - why?","","","Q_AUTHORED_CURRENT_POST","Q_BODY","KEEP","canonical post body, no embedded-source evidence"
"3553#0","3553","KEEP_Q_DIRECTIVE","KEEP_Q_DIRECTIVE","Re-read past drops re: VOTER ID.","Re-read past drops re: VOTER ID.","Re-read past drops re: VOTER ID.","Re-read past drops re: VOTER ID.","","","Q_AUTHORED_CURRENT_POST","Q_BODY","KEEP","canonical post body, no embedded-source evidence"
"3556#0","3556","KEEP_Q_DIRECTIVE","KEEP_Q_DIRECTIVE","Prepare for 'VOTER ID = voter suppression of minority vote'.","Prepare for 'VOTER ID = voter suppression of minority vote'.","Prepare for 'VOTER ID = voter suppression of minority vote'.","Prepare for 'VOTER ID = voter suppression of minority vote'.","","","Q_AUTHORED_CURRENT_POST","Q_BODY","KEEP","canonical post body, no embedded-source evidence"
"3559#0","3559","KEEP_Q_DIRECTIVE","KEEP_Q_DIRECTIVE","Watch the news this week.","Watch the news this week.","Watch the news this week.","Watch the news this week.","","","Q_AUTHORED_CURRENT_POST","Q_BODY","KEEP","canonical post body, no embedded-source evidence"
"3567#0","3567","KEEP_Q_DIRECTIVE","KEEP_Q_DIRECTIVE","See Guardian article.","See Guardian article.","See Guardian article.","See Guardian article.","","","Q_AUTHORED_CURRENT_POST","Q_BODY","KEEP","canonical post body, no embedded-source evidence"
"3568#0","3568","KEEP_Q_DIRECTIVE","KEEP_Q_DIRECTIVE","Be vigilant.","Be vigilant.","Be vigilant.","Be vigilant.","","","Q_AUTHORED_CURRENT_POST","Q_BODY","KEEP","canonical post body, no embedded-source evidence"
"3568#1","3568","KEEP_Q_DIRECTIVE","KEEP_Q_DIRECTIVE","See something.","See something.","See something.","See something.","","","Q_AUTHORED_CURRENT_POST","Q_BODY","KEEP","canonical post body, no embedded-source evidence"
"3568#2","3568","KEEP_Q_DIRECTIVE","KEEP_Q_DIRECTIVE","Say something.","Say something.","Say something.","Say something.","","","Q_AUTHORED_CURRENT_POST","Q_BODY","KEEP","canonical post body, no embedded-source evidence"
"3568#3","3568","KEEP_Q_DIRECTIVE","KEEP_Q_DIRECTIVE","Know your surroundings at all times.","Know your surroundings at all times.","Know your surroundings at all times.","Know your surroundings at all times.","","","Q_AUTHORED_CURRENT_POST","Q_BODY","KEEP","canonical post body, no embedded-source evidence"
"3581#0","3581","KEEP_Q_DIRECTIVE","KEEP_Q_DIRECTIVE","Be ready, Patriots.","Be ready, Patriots.","Be ready, Patriots.","Be ready, Patriots.","","","Q_AUTHORED_CURRENT_POST","Q_BODY","KEEP","canonical post body, no embedded-source evidence"
"3582#0","3582","KEEP_Q_DIRECTIVE","KEEP_Q_DIRECTIVE","Ask yourself, why?","Ask yourself, why?","Ask yourself, why?","Ask yourself, why?","","","Q_AUTHORED_CURRENT_POST","Q_BODY","KEEP","canonical post body, no embedded-source evidence"
"3586#0","3586","KEEP_Q_DIRECTIVE","KEEP_Q_DIRECTIVE","Define 'black op' [clandestine]","Define ‘black op’ [clandestine]","Define ‘black op’ [clandestine]","Define ‘black op’ [clandestine]","","","Q_AUTHORED_CURRENT_POST","Q_BODY","KEEP","canonical post body, no embedded-source evidence"
"3586#1","3586","KEEP_Q_DIRECTIVE","KEEP_Q_DIRECTIVE","Define 'black op' [clandestine]","Define ‘black op’ [clandestine]","Define ‘black op’ [clandestine]","Define ‘black op’ [clandestine]","","","Q_AUTHORED_CURRENT_POST","Q_BODY","KEEP","canonical post body, no embedded-source evidence"
"3588#0","3588","KEEP_Q_DIRECTIVE","KEEP_Q_DIRECTIVE","Ask yourself a very basic question – would the FAKE NEWS complex [NYT, WASHPOST, NBC, ABC, BBC, ………………………………………………………….] attack us if we weren't a 'real' threat?","Ask yourself a very basic question – would the FAKE NEWS complex [NYT, WASHPOST, NBC, ABC, BBC, ………………………………………………………….] attack us if we weren’t a ‘real’ threat?","Ask yourself a very basic question – would the FAKE NEWS complex [NYT, WASHPOST, NBC, ABC, BBC, ………………………………………………………….] attack us if we weren’t a ‘real’ threat?","Ask yourself a very basic question – would the FAKE NEWS complex [NYT, WASHPOST, NBC, ABC, BBC, ………………………………………………………….] attack us if we weren’t a ‘real’ threat?","","","Q_AUTHORED_CURRENT_POST","Q_BODY","KEEP","long sentence inside a drop whose dominant register is Q — prose shape alone is not a quotation"
"3588#1","3588","KEEP_Q_DIRECTIVE","KEEP_Q_DIRECTIVE","Ask yourself a very basic question – why is the 'forum' where [drops] are made under constant attack?","Ask yourself a very basic question – why is the ‘forum’ where [drops] are made under constant attack?","Ask yourself a very basic question – why is the ‘forum’ where [drops] are made under constant attack?","Ask yourself a very basic question – why is the ‘forum’ where [drops] are made under constant attack?","","","Q_AUTHORED_CURRENT_POST","Q_BODY","KEEP","long sentence inside a drop whose dominant register is Q — prose shape alone is not a quotation"
"3588#2","3588","KEEP_Q_DIRECTIVE","KEEP_Q_DIRECTIVE","Trust yourself.","Trust yourself.","Trust yourself.","Trust yourself.","","","Q_AUTHORED_CURRENT_POST","Q_BODY","KEEP","canonical post body, no embedded-source evidence"
"3588#3","3588","KEEP_Q_DIRECTIVE","KEEP_Q_DIRECTIVE","RETURN POWER TO THE PEOPLE.","RETURN POWER TO THE PEOPLE.","RETURN POWER TO THE PEOPLE.","RETURN POWER TO THE PEOPLE.","","","Q_AUTHORED_CURRENT_POST","Q_BODY","KEEP","canonical post body, no embedded-source evidence"
"3588#4","3588","KEEP_Q_DIRECTIVE","KEEP_Q_DIRECTIVE","Be free in your thoughts.","Be free in your thoughts.","Be free in your thoughts.","Be free in your thoughts.","","","Q_AUTHORED_CURRENT_POST","Q_BODY","KEEP","canonical post body, no embedded-source evidence"
"3590#0","3590","KEEP_Q_DIRECTIVE","KEEP_Q_DIRECTIVE","Read carefully.","Read carefully.","Read carefully.","Read carefully.","","","Q_AUTHORED_CURRENT_POST","Q_BODY","KEEP","canonical post body, no embedded-source evidence"
"3590#1","3590","KEEP_Q_DIRECTIVE","KEEP_Q_DIRECTIVE","Re-read carefully.","Re-read carefully.","Re-read carefully.","Re-read carefully.","","","Q_AUTHORED_CURRENT_POST","Q_BODY","KEEP","canonical post body, no embedded-source evidence"
"3590#2","3590","KEEP_Q_DIRECTIVE","KEEP_Q_DIRECTIVE","Re-read drops re: Spy_insert.","Re-read drops re: Spy_insert.","Re-read drops re: Spy_insert.","Re-read drops re: Spy_insert.","","","Q_AUTHORED_CURRENT_POST","Q_BODY","KEEP","canonical post body, no embedded-source evidence"
"3591#0","3591","KEEP_Q_DIRECTIVE","KEEP_Q_DIRECTIVE","Follow the family.","Follow the family.","Follow the family.","Follow the family.","","","Q_AUTHORED_CURRENT_POST","Q_BODY","KEEP","canonical post body, no embedded-source evidence"
"3592#0","3592","KEEP_Q_DIRECTIVE","KEEP_Q_DIRECTIVE","Follow the family.","Follow the family.","Follow the family.","Follow the family.","","","Q_AUTHORED_CURRENT_POST","Q_BODY","KEEP","canonical post body, no embedded-source evidence"
"3593#0","3593","REMOVE_QUOTED_SCRIPTURE","REMOVE_QUOTED_SCRIPTURE","Put on the full armor of God, so that you can take your stand against the devil's schemes.","","Put on the full armor of God, so that you can take your stand against the devil’s schemes.","Put on the full armor of God, so that you can take your stand against the devil’s schemes.","","","QUOTED_OR_EMBEDDED","QUOTED_SCRIPTURE","REMOVE_FROM_DIRECTIVES","reproduced scripture"
"3593#1","3593","REMOVE_QUOTED_SCRIPTURE","REMOVE_QUOTED_SCRIPTURE","Stand firm then, with the belt of truth buckled around your waist, with the breastplate of righteousness in place, and with your feet fitted with the readiness that comes from the gospel of peace.","","Stand firm then, with the belt of truth buckled around your waist, with the breastplate of righteousness in place, and with your feet fitted with the readiness that comes from the gospel of peace.","Stand firm then, with the belt of truth buckled around your waist, with the breastplate of righteousness in place, and with your feet fitted with the readiness that comes from the gospel of peace.","","","QUOTED_OR_EMBEDDED","QUOTED_SCRIPTURE","REMOVE_FROM_DIRECTIVES","reproduced scripture"
"3593#2","3593","REMOVE_QUOTED_SCRIPTURE","REMOVE_QUOTED_SCRIPTURE","Take the helmet of salvation and the sword of the Spirit, which is the word of God.","","Take the helmet of salvation and the sword of the Spirit, which is the word of God.","Take the helmet of salvation and the sword of the Spirit, which is the word of God.","","","QUOTED_OR_EMBEDDED","QUOTED_SCRIPTURE","REMOVE_FROM_DIRECTIVES","reproduced scripture"
"3593#3","3593","KEEP_Q_DIRECTIVE","KEEP_Q_DIRECTIVE","Prepare.","Prepare.","Prepare.","Prepare.","","","Q_AUTHORED_CURRENT_POST","Q_BODY","KEEP","canonical post body, no embedded-source evidence"
"3594#0","3594","REMOVE_QUOTED_SCRIPTURE","REMOVE_QUOTED_SCRIPTURE","Put on the full armor of God, so that you can take your stand against the devil's schemes.","","Put on the full armor of God, so that you can take your stand against the devil’s schemes.","Put on the full armor of God, so that you can take your stand against the devil’s schemes.","","","QUOTED_OR_EMBEDDED","QUOTED_SCRIPTURE","REMOVE_FROM_DIRECTIVES","reproduced scripture"
"3594#1","3594","REMOVE_QUOTED_SCRIPTURE","REMOVE_QUOTED_SCRIPTURE","Stand firm then, with the belt of truth buckled around your waist, with the breastplate of righteousness in place, and with your feet fitted with the readiness that comes from the gospel of peace.","","Stand firm then, with the belt of truth buckled around your waist, with the breastplate of righteousness in place, and with your feet fitted with the readiness that comes from the gospel of peace.","Stand firm then, with the belt of truth buckled around your waist, with the breastplate of righteousness in place, and with your feet fitted with the readiness that comes from the gospel of peace.","","","QUOTED_OR_EMBEDDED","QUOTED_SCRIPTURE","REMOVE_FROM_DIRECTIVES","reproduced scripture"
"3594#2","3594","REMOVE_QUOTED_SCRIPTURE","REMOVE_QUOTED_SCRIPTURE","Take the helmet of salvation and the sword of the Spirit, which is the word of God.","","Take the helmet of salvation and the sword of the Spirit, which is the word of God.","Take the helmet of salvation and the sword of the Spirit, which is the word of God.","","","QUOTED_OR_EMBEDDED","QUOTED_SCRIPTURE","REMOVE_FROM_DIRECTIVES","reproduced scripture"
"3594#3","3594","KEEP_Q_DIRECTIVE","KEEP_Q_DIRECTIVE","Prepare.","Prepare.","Prepare.","Prepare.","","","Q_AUTHORED_CURRENT_POST","Q_BODY","KEEP","canonical post body, no embedded-source evidence"
"3596#0","3596","KEEP_Q_DIRECTIVE","KEEP_Q_DIRECTIVE","Enjoy the show!","Enjoy the show!","Enjoy the show!","Enjoy the show!","","","Q_AUTHORED_CURRENT_POST","Q_BODY","KEEP","canonical post body, no embedded-source evidence"
"3597#0","3597","KEEP_Q_DIRECTIVE","KEEP_Q_DIRECTIVE","Reconcile.","Reconcile.","Reconcile.","Reconcile.","","","Q_AUTHORED_CURRENT_POST","Q_BODY","KEEP","canonical post body, no embedded-source evidence"
"36#0","36","KEEP_Q_DIRECTIVE","KEEP_Q_DIRECTIVE","Focus on Flynn.","Focus on Flynn.","Focus on Flynn.","Focus on Flynn.","","","Q_AUTHORED_CURRENT_POST","Q_BODY","KEEP","canonical post body, no embedded-source evidence"
"36#1","36","KEEP_Q_DIRECTIVE","KEEP_Q_DIRECTIVE","Remember it was expected HRC was going to win during this time period.","Remember it was expected HRC was going to win during this time period.","Remember it was expected HRC was going to win during this time period.","Remember it was expected HRC was going to win during this time period.","","","Q_AUTHORED_CURRENT_POST","Q_BODY","KEEP","long sentence inside a drop whose dominant register is Q — prose shape alone is not a quotation"
"36#2","36","KEEP_Q_DIRECTIVE","KEEP_Q_DIRECTIVE","Dig deeper - missing critical points to paint the full picture.","Dig deeper - missing critical points to paint the full picture.","Dig deeper - missing critical points to paint the full picture.","Dig deeper - missing critical points to paint the full picture.","","","Q_AUTHORED_CURRENT_POST","Q_BODY","KEEP","canonical post body, no embedded-source evidence"
"36#3","36","KEEP_Q_DIRECTIVE","KEEP_Q_DIRECTIVE","Please be safe and pray for those in harms way as they continually protect and serve our great country.","Please be safe and pray for those in harms way as they continually protect and serve our great country.","Please be safe and pray for those in harms way as they continually protect and serve our great country.","Please be safe and pray for those in harms way as they continually protect and serve our great country.","","","Q_AUTHORED_CURRENT_POST","Q_BODY","KEEP","long sentence inside a drop whose dominant register is Q — prose shape alone is not a quotation"
"3604#0","3604","KEEP_Q_DIRECTIVE","KEEP_Q_DIRECTIVE","Enjoy the show!","Enjoy the show!","Enjoy the show!","Enjoy the show!","","","Q_AUTHORED_CURRENT_POST","Q_BODY","KEEP","canonical post body, no embedded-source evidence"
"3607#0","3607","KEEP_Q_DIRECTIVE","KEEP_Q_DIRECTIVE","Define 'Projection'.","Define 'Projection'.","Define 'Projection'.","Define 'Projection'.","","","Q_AUTHORED_CURRENT_POST","Q_BODY","KEEP","canonical post body, no embedded-source evidence"
"3611#0","3611","KEEP_Q_DIRECTIVE","KEEP_Q_DIRECTIVE","Read carefully.","Read carefully.","Read carefully.","Read carefully.","","","Q_AUTHORED_CURRENT_POST","Q_BODY","KEEP","canonical post body, no embedded-source evidence"
"3613#0","3613","KEEP_Q_DIRECTIVE","KEEP_Q_DIRECTIVE","Read again – digest.","Read again – digest.","Read again – digest.","Read again – digest.","","","Q_AUTHORED_CURRENT_POST","Q_BODY","KEEP","canonical post body, no embedded-source evidence"
"3616#0","3616","KEEP_Q_DIRECTIVE","KEEP_Q_DIRECTIVE","Handle w/ care.","Handle w/ care.","Handle w/ care.","Handle w/ care.","","","Q_AUTHORED_CURRENT_POST","Q_BODY","KEEP","canonical post body, no embedded-source evidence"
"3618#0","3618","KEEP_Q_DIRECTIVE","KEEP_Q_DIRECTIVE","Suggest update delay to prevent IDEN re-check re: trip update failure until platform stabilized.","Suggest update delay to prevent IDEN re-check re: trip update failure until platform stabilized.","Suggest update delay to prevent IDEN re-check re: trip update failure until platform stabilized.","Suggest update delay to prevent IDEN re-check re: trip update failure until platform stabilized.","","","Q_AUTHORED_CURRENT_POST","Q_BODY","KEEP","canonical post body, no embedded-source evidence"
"362#0","362","REMOVE_BLESSING_OR_VALEDICTION","REMOVE_BLESSING_OR_VALEDICTION","Godspeed, Patriots.","","Godspeed, Patriots.","Godspeed, Patriots.","","","Q_AUTHORED_CURRENT_POST","Q_BODY","REMOVE_FROM_DIRECTIVES","blessing or valediction, not a command"
"3620#0","3620","KEEP_Q_DIRECTIVE","KEEP_Q_DIRECTIVE","Think non_public.","Think non_public.","Think non_public.","Think non_public.","","","Q_AUTHORED_CURRENT_POST","Q_BODY","KEEP","canonical post body, no embedded-source evidence"
"3623#0","3623","KEEP_Q_DIRECTIVE","KEEP_Q_DIRECTIVE","Think Iran.","Think Iran.","Think Iran.","Think Iran.","","","Q_AUTHORED_CURRENT_POST","Q_BODY","KEEP","canonical post body, no embedded-source evidence"
"3623#1","3623","KEEP_Q_DIRECTIVE","KEEP_Q_DIRECTIVE","Think Paris Accord [attempt].","Think Paris Accord [attempt].","Think Paris Accord [attempt].","Think Paris Accord [attempt].","","","Q_AUTHORED_CURRENT_POST","Q_BODY","KEEP","canonical post body, no embedded-source evidence"
"3623#2","3623","KEEP_Q_DIRECTIVE","KEEP_Q_DIRECTIVE","Think All.","Think All.","Think All.","Think All.","","","Q_AUTHORED_CURRENT_POST","Q_BODY","KEEP","canonical post body, no embedded-source evidence"
"3623#3","3623","KEEP_Q_DIRECTIVE","KEEP_Q_DIRECTIVE","Re-read drops re: 'Foreign Aid'","Re-read drops re: 'Foreign Aid'","Re-read drops re: 'Foreign Aid'","Re-read drops re: 'Foreign Aid'","","","Q_AUTHORED_CURRENT_POST","Q_BODY","KEEP","canonical post body, no embedded-source evidence"
"3627#0","3627","KEEP_Q_DIRECTIVE","KEEP_Q_DIRECTIVE","Watch","Watch","Watch","Watch","","","Q_AUTHORED_CURRENT_POST","Q_BODY","KEEP","canonical post body, no embedded-source evidence"
"3635#0","3635","KEEP_Q_DIRECTIVE","KEEP_Q_DIRECTIVE","Enjoy the show!","Enjoy the show!","Enjoy the show!","Enjoy the show!","","","Q_AUTHORED_CURRENT_POST","Q_BODY","KEEP","canonical post body, no embedded-source evidence"
"364#0","364","KEEP_Q_DIRECTIVE","KEEP_Q_DIRECTIVE","Follow the crumbs.","Follow the crumbs.","Follow the crumbs.","Follow the crumbs.","","","Q_AUTHORED_CURRENT_POST","Q_BODY","KEEP","canonical post body, no embedded-source evidence"
"364#1","364","KEEP_Q_DIRECTIVE","KEEP_Q_DIRECTIVE","Enjoy the show!","Enjoy the show!","Enjoy the show!","Enjoy the show!","","","Q_AUTHORED_CURRENT_POST","Q_BODY","KEEP","canonical post body, no embedded-source evidence"
"3645#0","3645","KEEP_Q_DIRECTIVE","KEEP_Q_DIRECTIVE","Be ready, Anons.","Be ready, Anons.","Be ready, Anons.","Be ready, Anons.","","","Q_AUTHORED_CURRENT_POST","Q_BODY","KEEP","canonical post body, no embedded-source evidence"
